source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2021/2021-1/2021-1.pdf,2021/2021-1/2021-1.pdf,ba421a64abcb5e3b82670827164da55cf2da36c113eb7fbf43b6e66ca19f29e0,1867746,2021,1,GENERAL ACADEMIC - ROUND 1 - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_1__2021-1,221,10148,10148,0,1547,"name_without_dob,name_without_dob_mark_rank_community_fallback",/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_1__2021-1/records.csv,False
