source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2024/2024-2/2024-2.pdf,2024/2024-2/2024-2.pdf,cf493d5be5584ab2f147690fe666b7050156d9ab8afba5867231f8516eabbc2d,7184035,2024,2,ROUND 2 - GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2024__round_2__2024-2,1357,43403,43403,0,9500,name_with_dob,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2024__round_2__2024-2/records.csv,False
