source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2020/2020-2/2020-2.pdf,2020/2020-2/2020-2.pdf,24d75ec0d7ed9e15f9d150807a87ef00777a561ecdd4616405a45ca05609e8db,12051903,2020,2,,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_2__2020-2,448,13415,13415,0,3584,name_without_dob_community_mark_rank,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_2__2020-2/records.csv,False
