source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2022/2022-3/2022-3.pdf,2022/2022-3/2022-3.pdf,ac8d8f8ee817048d9c5c61965a866169baa7dd718f5ea0da345bc5b25f196bd4,4402168,2022,3,ROUND 3 - GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2022__round_3__2022-3,750,24727,24727,0,5250,name_with_dob,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2022__round_3__2022-3/records.csv,False
