source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2024/2024-3/2024-3.pdf,2024/2024-3/2024-3.pdf,ac94b2aa2b07b1f16e35cecc7e01f1820deb2607d7b858e801f785ad40304bf6,16480469,2024,3,ROUND 3 - GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2024__round_3__2024-3,1461,46723,46723,0,10227,name_with_dob,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2024__round_3__2024-3/records.csv,False
