source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2020/2020-4/2020-4.pdf,2020/2020-4/2020-4.pdf,86f81dafd16b61b7f65f8f16064144339b8d961c25a4224569fe01c73f16198f,3937548,2020,4,ACADEMIC - IV ROUND - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_4__2020-4,928,27828,27828,0,7424,name_without_dob_community_mark_rank,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_4__2020-4/records.csv,False
