source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2021/2021-3/2021-3.pdf,2021/2021-3/2021-3.pdf,dc88d3102470228a27b927de6486f628965057fee2d428c63ea8139fb0ff3c4e,3547648,2021,3,GENERAL ACADEMIC - ROUND 3 - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_3__2021-3,497,23327,23327,0,3479,"name_without_dob,name_without_dob_mark_rank_community_fallback",/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_3__2021-3/records.csv,False
