source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2022/2022-1/2022-1.pdf,2022/2022-1/2022-1.pdf,27486c1f9dd791c7813c0bdac91e8aa32c3640b46253c93e7f97810bdc7efeea,1718485,2022,1,GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST - ROUND 1,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2022__round_1__2022-1,206,9218,9218,0,1445,name_without_dob,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2022__round_1__2022-1/records.csv,False
