source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2023/2023-3/2023-3.pdf,2023/2023-3/2023-3.pdf,5fc651ebd2abab1bcddef559b1e14573d8562b034f43744b39d76d144638483e,7528139,2023,3,ROUND 3 - GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2023__round_3__2023-3,1347,44431,44431,0,9429,name_with_dob,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2023__round_3__2023-3/records.csv,False
