source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2021/2021-2/2021-2.pdf,2021/2021-2/2021-2.pdf,78dbf603c4a0ab30aaf294f95ae10d84f851c7ba648dd12cdc5188a116b82199,3670945,2021,2,,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_2__2021-2,443,20363,20363,0,3101,"name_without_dob,name_without_dob_mark_rank_community_fallback",/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2021__round_2__2021-2/records.csv,False
