source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2020/2020-3/2020-3.pdf,2020/2020-3/2020-3.pdf,3e8303a452845b84255e8dbcf0d337f62babb43149e1e83e849996ebcf2e3838,2965507,2020,3,,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_3__2020-3,701,20999,20999,0,5608,name_without_dob_community_mark_rank,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2020__round_3__2020-3/records.csv,False
