source_pdf_abs_path,source_pdf_rel_path,pdf_sha256,file_size_bytes,pdf_year,pdf_round,title_line,bundle_dir,pages_extracted,record_rows,record_blocks_seen,parse_error_blocks,unparsed_nonblank_lines,layout_types,clean_csv_path,audit_files_written
/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/2023/2023-2/2023-2.pdf,2023/2023-2/2023-2.pdf,754ffd7435a478f5617d57ee96dcbf9597c9fe785e0753d88717a033e4f049ee,6034337,2023,2,ROUND 2 - GENERAL ACADEMIC - PROVISIONAL ALLOTMENT LIST,/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2023__round_2__2023-2,1075,35474,35474,0,7525,"name_with_dob,name_with_dob_missing_rank",/home/mdhaarith/Desktop/Data_Extractor/Inputs/Allotement/data/processed/bundles/2023__round_2__2023-2/records.csv,False
